filename,perceptual,diversity,spcr_light
test_image_04.png,0.9747222065925598,0.1543469737380042,0.7286096367361932
test_image_05.png,0.9669183492660522,0.03977067338716635,0.6887740465023865
test_image_02.png,0.9768006801605225,0.06908536928192385,0.7044860868969428
test_image_03.png,0.9811325073242188,0.22072341944164212,0.7530097809594457
test_image_01.png,0.9680787324905396,0.014513597306386733,0.6820091919352936
