filename,semantic,perceptual,diversity,spcr
test_image_04.png,0.5,0.9747222065925598,0.1543469737380042,0.6207582773846247
test_image_05.png,0.5,0.9669183492660522,0.03977067338716635,0.5947214743838541
test_image_02.png,0.5,0.9768006801605225,0.06908536928192385,0.6045373459205938
test_image_03.png,0.5,0.9811325073242188,0.22072341944164212,0.6365976868180159
test_image_01.png,0.5,0.9680787324905396,0.014513597306386733,0.5901342124574932
