filename,semantic,perceptual,diversity,spcr
test_image_05.png,0.5,0.8333105742931366,0.0010620787374309149,0.5335366454647409
test_image_01.png,0.5,0.8540308475494385,0.0038746401837067993,0.5423872670565167
test_image_02.png,0.5,0.8107694983482361,0.02792149051257434,0.5298920974418092
test_image_03.png,0.5,0.7826675176620483,0.07103392390327727,0.5272737918454747
test_image_04.png,0.5,0.7900905907154083,0.059580642756407586,0.5279523648374449
